activity name,activity code,division,group,class,isic description,activity description,jurisdiction,status
Retail sale of audio and video equipment in specialized stores,,47,474,4742,Retail sale of audio and video equipment in specialized stores,,Ajman,
Retail Sale of Balances and Scales,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
"Retail sale of books, newspapers and stationary in specialized stores",,47,476,4761,"Retail sale of books, newspapers and stationary in specialized stores",,Ajman,
Retail sale of Building Used Equipment and Machinery,,47,477,4774,Retail sale of second-hand goods,,Ajman,
Retail sale of Central Air Refining Equipment,,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,Ajman,
Retail sale of Chandeliers and Lighting Items,,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,Ajman,
Retail sale of Chandeliers and Lighting Items,,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,Ajman,
Retail sale of Coal and Firewood,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Retail sale of coffee machines and accessories,,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,Ajman,
Retail sale of Commodities Via Vending Equipment.,,47,479,4799,"Other retail sale not in stores, stalls or markets",,Ajman,
"Retail sale of computers, peripheral units, software and telecommunications",,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,Ajman,
Retail Sale Of Cosmetics,,47,477,4772,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles in specialized stores",,Ajman,
Retail sale of Cosmetics equipment and tools,,47,477,4772,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles in specialized stores",,Ajman,
Retail sale of Crystal Products,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Retail Sale of Curtains and Upholstery Cloth,,47,475,4753,"Retail sale of carpets, rugs, wall and floor coverings in specialized stores",,Ajman,
Retail Sale of Curtains and Upholstery Cloth,,47,475,4753,"Retail sale of carpets, rugs, wall and floor coverings in specialized stores",,Ajman,
Retail sale of Cutters (sheet metal) Fire,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Retail Sale of Décor and Partitions Material - Import & Export,,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,Ajman,
Retail Sale of Décor and Partitions Material - Import & Export,,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,Ajman,
Retail Sale of Décor and Partitions Material - Import & Export,,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,Ajman,
Retail sale of Detergents,,47,477,4772,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles in specialized stores",,Ajman,
Retail sale of Education Media and Models,,47,479,4791,Retail sale via mail order houses or via Internet,,Ajman,
Retail sale of Electronic Devices Trading For Specializations,,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,Ajman,
Retail sale of Face Masks & Gloves,,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,Ajman,
Retail Sale of Fresh Fruits and Vegetables,,47,472,4721,Retail sale of food in specialized stores,,Ajman,
Retail sale of General Stores Equipments and Installations,,47,477,4774,Retail sale of second-hand goods,,Ajman,
Retail sale of Goods Using Catalogues,,47,479,4791,Retail sale via mail order houses or via Internet,,Ajman,
Retail sale of Grease and Lubricants,,47,473,4730,Retail sale of automotive fuel in specialized stores,,Ajman,
Retail sale of Grease and Lubricants,,47,473,4730,Retail sale of automotive fuel in specialized stores,,Ajman,
Retail sale of House Furniture and Cabinet Work-Import & Export,,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,Ajman,
Retail sale of House Furniture and Cabinet Work-Import & Export,,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,Ajman,
Retail sale of Hydropanels,,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,Ajman,
Retail Sale Of insulation material,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Retail sale of Jewellery and Gold Formations,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Retail sale of Leather Products and Handbag,,47,477,4772,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles in specialized stores",,Ajman,
Retail sale of Lighting Equipment and Outfits - Import & Export,,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,Ajman,
Retail sale of Measurement and Control Equipments and Devices,,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,Ajman,
Retail sale of Medical Equipment and Apparatuses,,47,477,4772,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles in specialized stores",,Ajman,
Retail sale of music and video recordings in specialized stores,,47,476,4762,Retail sale of music and video recordings in specialized stores,,Ajman,
Retail sale of Old Stamps and Coins and the Like,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Retail sale of Personal Used Clothes and Outfit,,47,477,4774,Retail sale of second-hand goods,,Ajman,
"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles in specialized stores",,47,477,4772,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles in specialized stores",,Ajman,
Retail sale of Plastic Products,,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,Ajman,
Retail sale of Professional Clothes,,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,Ajman,
Retail sale of Public Call Equipment,,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,Ajman,
Retail Sale of Ready-made Garments,,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,Ajman,
Retail sale of Scaffold,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Retail sale of Sea Cleaning Equipments,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Retail sale of second-hand goods,,47,477,4774,Retail sale of second-hand goods,,Ajman,
Retail sale of Selling video games devices,,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,Ajman,
Retail sale of Snacks,,47,472,4721,Retail sale of food in specialized stores,,Ajman,
Retail sale of Snacks,,47,472,4721,Retail sale of food in specialized stores,,Ajman,
Retail sale of Snacks,,47,472,4721,Retail sale of food in specialized stores,,Ajman,
Retail sale of Soft Beverages,,47,472,4722,Retail sale of beverages in specialized stores,,Ajman,
Retail sale of Soft Beverages,,47,472,4722,Retail sale of beverages in specialized stores,,Ajman,
Retail sale of Soft Beverages,,47,472,4722,Retail sale of beverages in specialized stores,,Ajman,
Retail sale of Specialized Photography Equipment Tools and Outfits,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Retail Sale of stamps and accessories - retail,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Retail sale of Sunglasses,,47,477,4772,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles in specialized stores",,Ajman,
Retail Sale of Tea,,47,472,4721,Retail sale of food in specialized stores,,Ajman,
Retail sale of Textiles and Clothes Trading,,47,475,4751,Retail sale of textiles in specialized stores,,Ajman,
Retail sale of Used Electrical and Electronic Apparatuses and Tools,,47,477,4774,Retail sale of second-hand goods,,Ajman,
Retail Sale of Used Furniture,,47,477,4774,Retail sale of second-hand goods,,Ajman,
Retail Sale of Wallpaper,,47,475,4753,"Retail sale of carpets, rugs, wall and floor coverings in specialized stores",,Ajman,
Retail Sale of Wallpaper,,47,475,4753,"Retail sale of carpets, rugs, wall and floor coverings in specialized stores",,Ajman,
Retail sale of Watches & Clocks & Spare Parts,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Retail sale of Watches & Clocks & Spare Parts,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Retail sale of Water Filters,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Retail sale of Water Heaters,,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,Ajman,
Retail sale via mail order houses or via Internet,,47,479,4791,Retail sale via mail order houses or via Internet,,Ajman,
Retail sale via mail order houses or via Internet,,47,479,4791,Retail sale via mail order houses or via Internet,,Ajman,
Retail sale via stalls and markets of other goods,,47,478,4789,Retail sale via stalls and markets of other goods,,Ajman,
Retail sale via stalls and markets of other goods,,47,478,4789,Retail sale via stalls and markets of other goods,,Ajman,
Retail sale via stalls Of Traditional Products and Commodities,,47,478,4789,Retail sale via stalls and markets of other goods,,Ajman,
Retail sale via stalls Of Traditional Products and Commodities,,47,478,4789,Retail sale via stalls and markets of other goods,,Ajman,
Retail sales of mechanical equipment,,47,475,4759,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",,Ajman,
Retail sales of microelectronic devices,,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,Ajman,
Retaillsale of Watches & Clocks & Spare Parts,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Rice Husking and Polishing,103433.0,10,106,1061,Manufacture of grain mill products,,Ajman,
Road Engineering Consultancy,,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
Roasting Shop,103460.0,10,107,1079,Manufacture of other food products n.e.c.,,Ajman,
Robotics & Smart Machines Trading,,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,Ajman,
Robots and Simulation Devices Manufacturing,,28,282,2829,Manufacture of other special-purpose machinery,,Ajman,
Ropes Manufacturing,103493.0,13,139,1394,"Manufacture of cordage, rope, twine and netting",,Ajman,
Rose Water Bottling,101567.0,11,110,1104,Manufacture of soft drinks; production of mineral waters and other bottled waters,,Ajman,
Rubber Tyres Manufacturing,103646.0,22,221,2211,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,,Ajman,
Running Marine Tourist Voyages,,50,502,5021,Inland passenger water transport,,Ajman,
Safari Trips & Private Hunting Organizer,,79,791,7912,Tour operator activities,,Ajman,
Safety Glass Manufacturing,103681.0,23,231,2310,Manufacture of glass and glass products,,Ajman,
Sale of goods by vending equipment (except for food and drinks) - Stores,,47,471,4711,"Retail sale in non-specialized stores with food, beverages or tobacco predominating",,Ajman,
Sale of wireless equipment and tools - retail,,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,Ajman,
Sales and Import books and stationery Import & Export,,46,464,4649,Wholesale of other household goods,,Ajman,
Salt Packaging,103419.0,10,103,1030,Processing and preserving of fruit and vegetables,,Ajman,
Salt Refining,103458.0,10,107,1079,Manufacture of other food products n.e.c.,,Ajman,
Sandals Manufacturing,103522.0,15,152,1520,Manufacture of footwear,,Ajman,
Sandwiches and Pastries Preparing,,56,562,5621,Event catering,,Ajman,
Sanitary Installation & Pipes Repairing,,43,432,4322,"Plumbing, heat and air-conditioning installation",,Ajman,
Sanitary Napkins Manufacturing,103572.0,17,170,1709,Manufacture of other articles of paper and paperboard,,Ajman,
Satellite Spatial Communications,,61,613,6130,Satellite telecommunications activities,,Ajman,
Satellite telecommunications activities,,61,613,6130,Satellite telecommunications activities,,Ajman,
"Sauces, Spreads & Condiments Preparation",103453.0,10,107,1079,Manufacture of other food products n.e.c.,,Ajman,
Sawing Discs and Cutting Blades Manufacturing,103752.0,25,259,2593,"Manufacture of cutlery, hand tools and general hardware",,Ajman,
Scaffold Installation Works,,43,432,4329,Other construction installation,,Ajman,
Scaffold Trading -Import & Export,,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,Ajman,
Scaffolds & Ladders Manufacturing,103723.0,25,251,2511,Manufacture of structural metal products,,Ajman,
Schools and Hospitals Furniture Manufacturing,,31,310,3100,Manufacture of furniture,,Ajman,
Science & Technology Consultancy,,72,721,7210,Research and experimental development on natural sciences and engineering,,Ajman,
Screwing Tools Manufacturing,103753.0,25,259,2593,"Manufacture of cutlery, hand tools and general hardware",,Ajman,
Scriptwriter,,90,900,9000,"Creative, arts and entertainment activities",,Ajman,
Sea Cargo Services,,52,522,5224,Cargo handling,,Ajman,
Sea Platforms and Rigs Manufacturing,103724.0,25,251,2511,Manufacture of structural metal products,,Ajman,
Seas and Coasts Cleaning Works,,39,390,3900,Remediation activities and other waste management services,,Ajman,
Security And Surveillance Equipments And Apparatuses Installation,,43,432,4321,Electrical installation,,Ajman,
security consultancies,,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,Ajman,
Security Dogs Training,,80,801,8010,Private security activities,,Ajman,
Security Systems Consultancy,,62,620,6209,Other information technology and computer service activities,,Ajman,
Security Systems Testing and Checking Services,,71,712,7120,Technical testing and analysis,,Ajman,
Security Training Services,,85,854,8549,Other education n.e.c.,,Ajman,
Service activities related to printing,103598.0,18,181,1812,Service activities related to printing,,Ajman,
Services Exploration (exploration) for oil and natural gas,103397.0,9,91,910,Support activities for petroleum and natural gas extraction,,Ajman,
Services for the collection of fees and payments,,82,829,8291,Activities of collection agencies and credit bureaus,,Ajman,
"Services, fishing, and hunting camps",,55,552,5520,"Camping grounds, recreational vehicle parks and trailer parks",,Ajman,
"Services, quality certification, evaluation and calibration, Altqays",,71,712,7120,Technical testing and analysis,,Ajman,
"Services, quality certification, evaluation and calibration, Altqays",,71,712,7120,Technical testing and analysis,,Ajman,
Set and Exhibit Designer,,82,823,8230,Organization of conventions and trade shows,,Ajman,
Sewerage and Collecting and Disposing of Wasted Water Engineering Consultancy,,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
Sewing Machines Repairing,,33,331,3312,Repair of machinery,,Ajman,
Sewing Threads Equipment Manufacturing,,28,282,2826,"Manufacture of machinery for textile, apparel and leather production",,Ajman,
Sewing Yarns Manufacturing,103494.0,13,139,1394,"Manufacture of cordage, rope, twine and netting",,Ajman,
Ship Chandlers,,56,562,5629,Other food service activities,,Ajman,
Ship Charter,,77,773,7730,"Renting and leasing of other machinery, equipment and tangible goods",,Ajman,
Ship Management & Operation,,52,522,5222,Service activities incidental to water transportation,,Ajman,
Ship Renting Intermediate,,52,522,5222,Service activities incidental to water transportation,,Ajman,
Shipment Containers Loading and Offloading Services,,52,522,5224,Cargo handling,,Ajman,
Shipment Containers Maintenance and Repairing,,33,331,3312,Repair of machinery,,Ajman,
Shipping Lines Agents,,52,522,5229,Other transportation support activities,,Ajman,
Ships Management and Operation,,52,522,5222,Service activities incidental to water transportation,,Ajman,
Ships Metal Parts manufacturing,,30,301,3011,Building of ships and floating structures,,Ajman,
Shisha café,,56,563,5630,Beverage serving activities,,Ajman,
Shisha café,,56,563,5630,Beverage serving activities,,Ajman,
Shisha Lounge,,56,563,5630,Beverage serving activities,,Ajman,
Shoe Trading Import & Export,103295.0,46,464,4641,"Wholesale of textiles, clothing and footwear",,Ajman,
Shoe Trading Import & Export,103295.0,46,464,4641,"Wholesale of textiles, clothing and footwear",,Ajman,
Shoes and Other Leather Manufactured Products Repairing,,95,952,9523,Repair of footwear and leather goods,,Ajman,
Shop Fixtures Manufacturing,,31,310,3100,Manufacture of furniture,,Ajman,
Shopping carts Rental & Retrieval services - Import & Export,,46,465,4659,Wholesale of other machinery and equipment,,Ajman,
Silk Screening,103478.0,13,131,1313,Finishing of textiles,,Ajman,
Silos Manufacturing,103799.0,25,259,2599,Manufacture of other fabricated metal products n.e.c.,,Ajman,
Silver Extraction from Chemical Wastes,,38,383,3830,Materials recovery,,Ajman,
Silverware and Jewellery Manufacturing,,32,321,3211,Manufacture of jewellery and related articles,,Ajman,
SIM Trading,,47,474,4741,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",,Ajman,
Simulation Equipment & Systems Trading & Maintenance,,47,477,4773,Other retail sale of new goods in specialized stores,,Ajman,
Sites Landscaping and Coordinating Engineering Consultancy,,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
Smelters & Furnaces Refractory Materials Trading  Import & Export ,,46,469,4690,Non-specialized wholesale trade,,Ajman,
Smithery and Welding Workshop,103800.0,25,259,2599,Manufacture of other fabricated metal products n.e.c.,,Ajman,
Smoking Equipment Trading- Import & Export,,46,465,4659,Wholesale of other machinery and equipment,,Ajman,
Snack Products Manufacturing,103461.0,10,107,1079,Manufacture of other food products n.e.c.,,Ajman,
Soap & Hair Care Products Trading,103262.0,46,464,4649,Wholesale of other household goods,,Ajman,
Soap Manufacturing,103337.0,20,202,2023,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",,Ajman,
Social Counseling,,88,889,8890,Other social work activities without accommodation,,Ajman,
Social Counseling,,88,889,8890,Other social work activities without accommodation,,Ajman,
Social Media Applications Development & Management,103261.0,62,620,6201,Computer programming activities,,Ajman,
Social Media Influencer,,73,731,7310,Advertising,,Ajman,
Social Media Specialist,,73,731,7310,Advertising,,Ajman,
Socks Manufacturing,103515.0,14,141,1410,"Manufacture of wearing apparel, except fur apparel",,Ajman,
Soft Drinks Manufacturing,101567.0,11,110,1104,Manufacture of soft drinks; production of mineral waters and other bottled waters,,Ajman,
Software installation,103252.0,62,620,6209,Other information technology and computer service activities,,Ajman,
Software publishing,103253.0,58,582,5820,Software publishing,,Ajman,
Software publishing,103253.0,58,582,5820,Software publishing,,Ajman,
Sound recording and music publishing activities,,59,592,5920,Sound recording and music publishing activities,,Ajman,
Sound recording and music publishing activities,,59,592,5920,Sound recording and music publishing activities,,Ajman,
Soup Manufacturing,103451.0,10,107,1079,Manufacture of other food products n.e.c.,,Ajman,
Sourcing & Procurement Consultant,103244.0,70,702,7020,Management consultancy activities,,Ajman,
Spa & Fitness Clubs Consultant,103245.0,70,702,7020,Management consultancy activities,,Ajman,
Special Cars Rentel with a Driver,103249.0,77,771,7710,Renting and leasing of motor vehicles,,Ajman,
Special Effects Producer,103243.0,59,591,5911,"Motion picture, video and television programme production activities",,Ajman,
Special Effects Production,103243.0,59,591,5911,"Motion picture, video and television programme production activities",,Ajman,
Special Fabrics & Fibers For Construction Trading,103242.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,Ajman,
Specialized design activities,,74,741,7410,Specialized design activities,,Ajman,
Specialized design activities,,74,741,7410,Specialized design activities,,Ajman,
Specialized Electric Cars Trading,,45,451,4510,Sale of motor vehicles,,Ajman,
Specialized Industrial Machinery & Equipment Manufacturing,,28,282,2829,Manufacture of other special-purpose machinery,,Ajman,
Specialized Precision Equipment Manufacturing,103240.0,28,282,2829,Manufacture of other special-purpose machinery,,Ajman,
Specialized Vehicles Trading- Import & Export,103227.0,45,451,4510,Sale of motor vehicles,,Ajman,
Specialized Vehicles Trading- Import & Export,103227.0,45,451,4510,Sale of motor vehicles,,Ajman,
Spectacles & Contact Lenses Wholesale,103231.0,46,464,4649,Wholesale of other household goods,,Ajman,
Spices Packaging,103236.0,10,107,1079,Manufacture of other food products n.e.c.,,Ajman,
Split Air Conditioner Manufacturing,103350.0,28,281,2819,Manufacture of other general-purpose machinery,,Ajman,
Sponge Products Manufacturing,103676.0,22,222,2220,Manufacture of plastics products,,Ajman,
Spongy Pillow Manufacturing,103485.0,13,139,1392,"Manufacture of made-up textile articles, except apparel",,Ajman,
Sport & Recreational Events Tickets E-Trading,103223.0,47,479,4791,Retail sale via mail order houses or via Internet,,Ajman,
Sport Equipment & Articles Trading,103220.0,47,476,4763,Retail sale of sporting equipment in specialized stores,,Ajman,
Sport Equipment & Articles Trading,103220.0,47,476,4763,Retail sale of sporting equipment in specialized stores,,Ajman,
Sports Academy,103219.0,85,854,8541,Sports and recreation education,,Ajman,
Sports Broker,103214.0,93,931,9319,Other sports activities,,Ajman,
sports brokerage service,103214.0,93,931,9319,Other sports activities,,Ajman,
Sports Consultancy and Studies,103216.0,70,702,7020,Management consultancy activities,,Ajman,
Sports Consultancy and Studies,103216.0,70,702,7020,Management consultancy activities,,Ajman,
Sports Consultancy and Studies - Personal Trainer,103216.0,70,702,7020,Management consultancy activities,,Ajman,
Sports Entertainment Club,,93,931,9312,Activities of sports clubs,,Ajman,
Sports Entertainment Games Square,,93,931,9310,Sports activities,,Ajman,
Sports Entertainment Games Square,,93,931,9310,Sports activities,,Ajman,
Sports Field Equipment Trading Import & Export,103211.0,47,476,4763,Retail sale of sporting equipment in specialized stores,,Ajman,
Sports Races and Championships Organization Services,,93,931,9311,Operation of sports facilities,,Ajman,
Sports Research & Consultancies,,70,702,7020,Management consultancy activities,,Ajman,
Sports Services and Contracting,,93,931,9319,Other sports activities,,Ajman,
Sports Wear Trading - Import & Export,103208.0,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,Ajman,
Sports Wear Trading - Import & Export,103208.0,47,477,4771,"Retail sale of clothing, footwear and leather articles in specialized stores",,Ajman,
Sports Wears Manufacturing,103210.0,14,141,1410,"Manufacture of wearing apparel, except fur apparel",,Ajman,
Spraying and painting and polishing furniture,,31,310,3100,Manufacture of furniture,,Ajman,
Spring Pillow Manufacturing,103486.0,13,139,1392,"Manufacture of made-up textile articles, except apparel",,Ajman,
Stained Glass Forming,103682.0,23,231,2310,Manufacture of glass and glass products,,Ajman,
"Stationery , Drawing & Writing Instruments Trading Import & Export",100447.0,46,464,4649,Wholesale of other household goods,,Ajman,
"Stationery, Drawing & Writing Instruments Trading  Import & Export",100447.0,46,464,4649,Wholesale of other household goods,,Ajman,
Statistical Services Consultancies,103205.0,73,732,7320,Market research and public opinion polling,,Ajman,
Steel & Basic Steel Products Trading – Import & Export,103204.0,46,466,4662,Wholesale of metals and metal ores,,Ajman,
Steel & Basic Steel Products Trading – Import & Export,103204.0,46,466,4662,Wholesale of metals and metal ores,,Ajman,
Steel Bars Manufacturing,103707.0,24,241,2410,Manufacture of basic iron and steel,,Ajman,
Steel Pipes Fittings Manufacturing,103708.0,24,241,2410,Manufacture of basic iron and steel,,Ajman,
Steel Rebar,,47,475,4752,"Retail sale of hardware, paints and glass in specialized stores",,Ajman,
Steel Structures Manufacturing,103726.0,25,251,2511,Manufacture of structural metal products,,Ajman,
Steel Tubes Manufacturing,103709.0,24,241,2410,Manufacture of basic iron and steel,,Ajman,
Steel Wool Manufacturing,103802.0,25,259,2599,Manufacture of other fabricated metal products n.e.c.,,Ajman,
"Steelyarding, Scaling And Weighing Services",,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,Ajman,
sterilizers & disinfectants Trading,103202.0,46,466,4661,"Wholesale of solid, liquid and gaseous fuels and related products",,Ajman,
Stone Cutting and Grinding Manufacturing,100973.0,23,239,2396,"Cutting, shaping and finishing of stone",,Ajman,
Storing in Public Storehouses,,52,521,5210,Warehousing and storage,,Ajman,
Structural Clay Products Manufacturing,103690.0,23,239,2392,Manufacture of clay building materials,,Ajman,
Structural Metal Parts Manufacturing,103720.0,25,251,2511,Manufacture of structural metal products,,Ajman,
Structure Steel Coating and Treatment,103786.0,25,259,2599,Manufacture of other fabricated metal products n.e.c.,,Ajman,
Sugar Packaging,103442.0,10,107,1072,Manufacture of sugar,,Ajman,
Suitcases & Travel Requisites Wholesale,103196.0,46,464,4649,Wholesale of other household goods,,Ajman,
Suitcases & Travel Requisites Wholesale,103196.0,46,464,4649,Wholesale of other household goods,,Ajman,
Suitcases Manufacturing,103291.0,15,151,1512,"Manufacture of luggage, handbags and the like, saddlery and harness",,Ajman,
Super Market,103194.0,47,471,4711,"Retail sale in non-specialized stores with food, beverages or tobacco predominating",,Ajman,
Super Market,103194.0,47,471,4711,"Retail sale in non-specialized stores with food, beverages or tobacco predominating",,Ajman,
Surveying & Evaluating Services,103286.0,74,749,7490,"Other professional, scientific and technical activities n.e.c.",,Ajman,
Sweets and Pies Manufacturing,102468.0,10,107,1071,Manufacture of bakery products,,Ajman,
Synthetic Resins Manufacturing,103279.0,20,201,2011,Manufacture of basic chemicals,,Ajman,
Synthetic Sponge Manufacturing,103280.0,22,222,2220,Manufacture of plastics products,,Ajman,
Table Plastic Covers Manufacturing,103283.0,22,222,2220,Manufacture of plastics products,,Ajman,
Tailoring and Sewing Men Abayas (Bshuts),100245.0,14,141,1410,"Manufacture of wearing apparel, except fur apparel",,Ajman,
Tailoring and Sewing Women Clothes,102054.0,14,141,1410,"Manufacture of wearing apparel, except fur apparel",,Ajman,
"Tailoring, Sewing and Knitting Men Arab Clothes",100245.0,14,141,1410,"Manufacture of wearing apparel, except fur apparel",,Ajman,
"Tailoring, Sewing and Knitting Men Non-Arab Clothes (Suits)",101649.0,14,141,1410,"Manufacture of wearing apparel, except fur apparel",,Ajman,
Tanker Manufacturing,103185.0,29,292,2920,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,,Ajman,
Tax Agent Services,103178.0,69,692,6920,"Accounting, bookkeeping and auditing activities; tax consultancy",,Ajman,
Tax Consultancy,103177.0,69,692,6920,"Accounting, bookkeeping and auditing activities; tax consultancy",,Ajman,
Tax Reclaim Services,103176.0,82,829,8291,Activities of collection agencies and credit bureaus,,Ajman,
Tea Blending and Packaging,100428.0,10,107,1079,Manufacture of other food products n.e.c.,,Ajman,
Technical Consultancy of Buildings and Engineering Models Execution,103171.0,71,711,7110,Architectural and engineering activities and related technical consultancy,,Ajman,
Technical Installations Consultancies,103171.0,70,702,7020,Management consultancy activities,,Ajman,
Technical maintenance of factories and oil installations,103271.0,33,331,3312,Repair of machinery,,Ajman,
Telecommunication Equipments and Apparatuses Repairing,103265.0,95,951,9512,Repair of communication equipment,,Ajman,
Telecommunication Systems Equipment Installation and Maintenance,103265.0,95,951,9512,Repair of communication equipment,,Ajman,
Telecommunications Equipment and Accessories Manufacturing,103277.0,26,263,2630,Manufacture of communication equipment,,Ajman,
Telecommunications services,103168.0,61,611,6110,Wired telecommunications activities,,Ajman,
Television programming and broadcasting activities,103163.0,60,602,6020,Television programming and broadcasting activities,,Ajman,
Television programming and broadcasting activities,103163.0,60,602,6020,Television programming and broadcasting activities,,Ajman,
Television Programs and Series Production,103164.0,59,591,5911,"Motion picture, video and television programme production activities",,Ajman,
Television Programs and Series Production,103164.0,59,591,5911,"Motion picture, video and television programme production activities",,Ajman,
"Tent, Awnings and Tarpaulin Manufacturing",103487.0,13,139,1392,"Manufacture of made-up textile articles, except apparel",,Ajman,
Textile Dyeing and Processing,103476.0,13,131,1312,Weaving of textiles,,Ajman,
"Textiles, Clothes and Shoes Renting",,77,772,7729,Renting and leasing of other personal and household goods,,Ajman,
Theatres and Cinemas Management,103155.0,82,821,8211,Combined office administrative service activities,,Ajman,
Thoracopathy Clinic,,86,862,8620,Medical and dental practice activities,,Ajman,
Tiles & Flooring Materials Trading,103150.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,Ajman,
Timber trade - Import & Export,103149.0,46,466,4663,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",,Ajman,
Tinging and Painting Works,,43,433,4330,Building completion and finishing,,Ajman,
Tissues and Napkins Manufacturing,103574.0,17,170,1709,Manufacture of other articles of paper and paperboard,,Ajman,
Tomato Paste Manufacturing,103420.0,10,103,1030,Processing and preserving of fruit and vegetables,,Ajman,
Toughened or Laminated Flat Glass Manufacturing,102247.0,23,231,2310,Manufacture of glass and glass products,,Ajman,
Tourism & Recreation Consultants,103144.0,70,702,7020,Management consultancy activities,,Ajman,
Tourism and Leisure Consulting,103144.0,70,702,7020,Management consultancy activities,,Ajman,
Tourism Recreational and Entertainment Areas Planning Engineering Consultancy,103146.0,70,702,7020,Management consultancy activities,,Ajman,
Tourist Attractions Smart Cards Services,103147.0,64,641,6419,Other monetary intermediation,,Ajman,
"Tourist Enterprises Investment, Institution and Management",,66,663,6630,Fund management activities,,Ajman,
Tourist Restaurant,,56,561,5610,Restaurants and mobile food service activities,,Ajman,
Towels Manufacturing,103575.0,17,170,1709,Manufacture of other articles of paper and paperboard,,Ajman,
Trade Energy Drinks- Wholesale,,46,463,4630,"Wholesale of food, beverages and tobacco",,Ajman,
Trade Energy Drinks- Wholesale,,46,463,4630,"Wholesale of food, beverages and tobacco",,Ajman,
